2026-06-15 15:08:02,0.00,0.00,223,0,OFF
2026-06-15 15:08:28,0.00,0.00,223,0,OFF
2026-06-15 15:08:38,0.00,0.00,223,0,OFF
2026-06-15 15:08:43,0.00,0.00,222,0,OFF
